event_id,order_id,store_id,sku_id,event_ts,reason
SO122725_SKU0057,ORD122725,DS005,SKU0057,2025-08-15 08:28:26,Pick fail
SO122733_SKU0066,ORD122733,DS005,SKU0066,2025-08-15 12:09:04,Damaged
SO122735_SKU0040,ORD122735,DS005,SKU0040,2025-08-15 19:32:02,Pick fail
SO122736_SKU0009,ORD122736,DS006,SKU0009,2025-08-15 13:34:03,Zero on hand
SO122750_SKU0051,ORD122750,DS006,SKU0051,2025-08-15 19:28:32,Zero on hand
SO122753_SKU0009,ORD122753,DS006,SKU0009,2025-08-15 10:49:24,Expired
SO122760_SKU0053,ORD122760,DS006,SKU0053,2025-08-15 09:55:47,Expired
SO122770_SKU0007,ORD122770,DS006,SKU0007,2025-08-15 08:56:08,Pick fail
SO122775_SKU0041,ORD122775,DS006,SKU0041,2025-08-15 10:36:41,Pick fail
SO122787_SKU0052,ORD122787,DS006,SKU0052,2025-08-15 15:44:41,Expired
SO122787_SKU0005,ORD122787,DS006,SKU0005,2025-08-15 15:44:41,Zero on hand
SO122791_SKU0064,ORD122791,DS006,SKU0064,2025-08-15 11:12:52,Expired
SO122794_SKU0042,ORD122794,DS006,SKU0042,2025-08-15 17:28:19,Zero on hand
SO122798_SKU0052,ORD122798,DS006,SKU0052,2025-08-15 18:43:57,Expired
SO122800_SKU0052,ORD122800,DS006,SKU0052,2025-08-15 21:12:05,Zero on hand
SO122804_SKU0062,ORD122804,DS006,SKU0062,2025-08-15 16:17:26,Zero on hand
SO122832_SKU0003,ORD122832,DS006,SKU0003,2025-08-15 16:27:23,Zero on hand
SO122833_SKU0065,ORD122833,DS006,SKU0065,2025-08-15 17:26:33,Pick fail
SO122834_SKU0039,ORD122834,DS006,SKU0039,2025-08-15 17:46:44,Damaged
SO122865_SKU0071,ORD122865,DS007,SKU0071,2025-08-15 20:28:38,Expired
SO122872_SKU0056,ORD122872,DS007,SKU0056,2025-08-15 19:34:03,Pick fail
SO122873_SKU0057,ORD122873,DS007,SKU0057,2025-08-15 21:23:07,Damaged
SO122879_SKU0062,ORD122879,DS007,SKU0062,2025-08-15 15:09:10,Expired
SO122888_SKU0006,ORD122888,DS007,SKU0006,2025-08-15 08:30:33,Zero on hand
SO122908_SKU0015,ORD122908,DS007,SKU0015,2025-08-15 20:17:32,Pick fail
SO122931_SKU0007,ORD122931,DS007,SKU0007,2025-08-15 12:33:50,Zero on hand
SO122934_SKU0056,ORD122934,DS007,SKU0056,2025-08-15 13:21:34,Pick fail
SO122945_SKU0067,ORD122945,DS007,SKU0067,2025-08-15 14:03:59,Pick fail
SO122959_SKU0076,ORD122959,DS007,SKU0076,2025-08-15 20:54:34,Expired
SO122965_SKU0068,ORD122965,DS007,SKU0068,2025-08-15 19:12:31,Damaged
SO122969_SKU0012,ORD122969,DS007,SKU0012,2025-08-15 20:57:33,Damaged
SO122976_SKU0040,ORD122976,DS008,SKU0040,2025-08-15 20:41:58,Zero on hand
SO122978_SKU0012,ORD122978,DS008,SKU0012,2025-08-15 17:56:24,Expired
SO122981_SKU0014,ORD122981,DS008,SKU0014,2025-08-15 16:48:07,Zero on hand
SO122986_SKU0001,ORD122986,DS008,SKU0001,2025-08-15 14:36:51,Pick fail
SO122992_SKU0060,ORD122992,DS008,SKU0060,2025-08-15 16:07:49,Damaged
SO122996_SKU0062,ORD122996,DS008,SKU0062,2025-08-15 23:15:09,Zero on hand
SO122998_SKU0047,ORD122998,DS008,SKU0047,2025-08-15 13:02:38,Expired
SO123000_SKU0035,ORD123000,DS008,SKU0035,2025-08-15 12:33:08,Zero on hand
SO123003_SKU0014,ORD123003,DS008,SKU0014,2025-08-15 17:08:16,Zero on hand
SO123005_SKU0057,ORD123005,DS008,SKU0057,2025-08-15 08:30:54,Expired
SO123006_SKU0056,ORD123006,DS008,SKU0056,2025-08-15 20:54:08,Damaged
SO123015_SKU0041,ORD123015,DS008,SKU0041,2025-08-15 19:24:54,Expired
SO123018_SKU0048,ORD123018,DS008,SKU0048,2025-08-15 19:00:36,Expired
SO123020_SKU0075,ORD123020,DS008,SKU0075,2025-08-15 17:25:28,Pick fail
SO123021_SKU0042,ORD123021,DS008,SKU0042,2025-08-15 23:51:04,Zero on hand
SO123026_SKU0026,ORD123026,DS008,SKU0026,2025-08-15 18:31:35,Zero on hand
SO123033_SKU0010,ORD123033,DS008,SKU0010,2025-08-15 18:45:10,Zero on hand
SO123038_SKU0066,ORD123038,DS008,SKU0066,2025-08-15 21:26:37,Zero on hand
SO123039_SKU0055,ORD123039,DS008,SKU0055,2025-08-15 15:16:21,Damaged
SO123040_SKU0036,ORD123040,DS008,SKU0036,2025-08-15 08:22:48,Damaged
SO123042_SKU0071,ORD123042,DS008,SKU0071,2025-08-15 10:10:42,Pick fail
SO123043_SKU0056,ORD123043,DS008,SKU0056,2025-08-15 09:06:08,Zero on hand
SO123044_SKU0026,ORD123044,DS008,SKU0026,2025-08-15 20:38:29,Pick fail
SO123047_SKU0056,ORD123047,DS008,SKU0056,2025-08-15 21:00:56,Pick fail
SO123071_SKU0047,ORD123071,DS009,SKU0047,2025-08-15 10:40:59,Zero on hand
SO123079_SKU0058,ORD123079,DS009,SKU0058,2025-08-15 16:43:26,Damaged
SO123091_SKU0051,ORD123091,DS009,SKU0051,2025-08-15 18:45:26,Zero on hand
SO123093_SKU0017,ORD123093,DS009,SKU0017,2025-08-15 22:03:30,Pick fail
SO123095_SKU0037,ORD123095,DS009,SKU0037,2025-08-15 15:34:42,Damaged
SO123112_SKU0078,ORD123112,DS009,SKU0078,2025-08-15 19:31:53,Pick fail
SO123119_SKU0034,ORD123119,DS009,SKU0034,2025-08-15 15:07:44,Damaged
SO123122_SKU0012,ORD123122,DS009,SKU0012,2025-08-15 13:49:22,Damaged
SO123122_SKU0022,ORD123122,DS009,SKU0022,2025-08-15 13:49:22,Expired
SO123137_SKU0044,ORD123137,DS009,SKU0044,2025-08-15 22:58:46,Pick fail
SO123138_SKU0012,ORD123138,DS009,SKU0012,2025-08-15 21:03:26,Damaged
SO123173_SKU0066,ORD123173,DS010,SKU0066,2025-08-15 16:44:22,Zero on hand
SO123175_SKU0041,ORD123175,DS010,SKU0041,2025-08-15 19:38:09,Zero on hand
SO123179_SKU0027,ORD123179,DS010,SKU0027,2025-08-15 17:38:05,Pick fail
SO123182_SKU0062,ORD123182,DS010,SKU0062,2025-08-15 08:37:54,Zero on hand
SO123192_SKU0010,ORD123192,DS010,SKU0010,2025-08-15 12:54:40,Damaged
SO123202_SKU0006,ORD123202,DS010,SKU0006,2025-08-15 13:39:53,Expired
SO123228_SKU0074,ORD123228,DS010,SKU0074,2025-08-15 17:13:18,Damaged
SO123245_SKU0001,ORD123245,DS010,SKU0001,2025-08-15 16:09:49,Damaged
SO123272_SKU0026,ORD123272,DS010,SKU0026,2025-08-15 20:28:55,Zero on hand
SO123275_SKU0061,ORD123275,DS010,SKU0061,2025-08-15 13:50:07,Pick fail
SO123280_SKU0003,ORD123280,DS010,SKU0003,2025-08-15 15:41:13,Damaged
SO123294_SKU0009,ORD123294,DS011,SKU0009,2025-08-15 13:04:12,Zero on hand
SO123309_SKU0056,ORD123309,DS011,SKU0056,2025-08-15 21:08:14,Pick fail
SO123317_SKU0006,ORD123317,DS011,SKU0006,2025-08-15 20:35:13,Zero on hand
SO123324_SKU0077,ORD123324,DS011,SKU0077,2025-08-15 21:33:16,Damaged
SO123339_SKU0013,ORD123339,DS011,SKU0013,2025-08-15 12:29:16,Zero on hand
SO123343_SKU0067,ORD123343,DS011,SKU0067,2025-08-15 14:37:34,Expired
SO123344_SKU0035,ORD123344,DS011,SKU0035,2025-08-15 18:37:49,Damaged
SO123349_SKU0065,ORD123349,DS011,SKU0065,2025-08-15 10:08:33,Expired
SO123351_SKU0054,ORD123351,DS011,SKU0054,2025-08-15 13:48:35,Pick fail
SO123358_SKU0017,ORD123358,DS011,SKU0017,2025-08-15 19:34:40,Zero on hand
SO123361_SKU0053,ORD123361,DS011,SKU0053,2025-08-15 09:50:18,Zero on hand
SO123362_SKU0029,ORD123362,DS011,SKU0029,2025-08-15 18:04:57,Pick fail
SO123363_SKU0017,ORD123363,DS011,SKU0017,2025-08-15 12:30:39,Pick fail
SO123364_SKU0013,ORD123364,DS011,SKU0013,2025-08-15 11:22:59,Expired
SO123398_SKU0059,ORD123398,DS012,SKU0059,2025-08-15 19:33:34,Zero on hand
SO123407_SKU0054,ORD123407,DS012,SKU0054,2025-08-15 19:55:09,Pick fail
SO123410_SKU0055,ORD123410,DS012,SKU0055,2025-08-15 15:28:25,Damaged
SO123417_SKU0060,ORD123417,DS012,SKU0060,2025-08-15 19:23:00,Damaged
SO123441_SKU0008,ORD123441,DS012,SKU0008,2025-08-15 12:07:30,Damaged
SO123451_SKU0007,ORD123451,DS012,SKU0007,2025-08-15 17:40:57,Damaged
SO123454_SKU0079,ORD123454,DS012,SKU0079,2025-08-15 13:01:41,Expired
SO123454_SKU0007,ORD123454,DS012,SKU0007,2025-08-15 13:01:41,Pick fail
SO123479_SKU0007,ORD123479,DS013,SKU0007,2025-08-15 12:12:57,Zero on hand
SO123480_SKU0071,ORD123480,DS013,SKU0071,2025-08-15 21:23:09,Damaged
SO123481_SKU0023,ORD123481,DS013,SKU0023,2025-08-15 12:54:10,Zero on hand
SO123497_SKU0067,ORD123497,DS013,SKU0067,2025-08-15 21:06:51,Pick fail
SO123509_SKU0069,ORD123509,DS013,SKU0069,2025-08-15 19:49:45,Pick fail
SO123512_SKU0008,ORD123512,DS013,SKU0008,2025-08-15 19:57:03,Expired
SO123515_SKU0046,ORD123515,DS013,SKU0046,2025-08-15 20:44:13,Expired
SO123523_SKU0067,ORD123523,DS013,SKU0067,2025-08-15 08:36:39,Expired
SO123530_SKU0050,ORD123530,DS013,SKU0050,2025-08-15 18:53:35,Zero on hand
SO123554_SKU0061,ORD123554,DS014,SKU0061,2025-08-15 18:49:53,Zero on hand
SO123555_SKU0024,ORD123555,DS014,SKU0024,2025-08-15 14:35:05,Zero on hand
SO123558_SKU0049,ORD123558,DS014,SKU0049,2025-08-15 20:11:56,Zero on hand
SO123559_SKU0033,ORD123559,DS014,SKU0033,2025-08-15 19:00:00,Zero on hand
SO123565_SKU0039,ORD123565,DS014,SKU0039,2025-08-15 18:18:09,Expired
SO123565_SKU0032,ORD123565,DS014,SKU0032,2025-08-15 18:18:09,Pick fail
SO123568_SKU0015,ORD123568,DS014,SKU0015,2025-08-15 13:21:15,Zero on hand
SO123571_SKU0066,ORD123571,DS014,SKU0066,2025-08-15 16:46:26,Expired
SO123573_SKU0006,ORD123573,DS014,SKU0006,2025-08-15 17:46:01,Expired
SO123581_SKU0054,ORD123581,DS014,SKU0054,2025-08-15 13:47:17,Damaged
SO123584_SKU0069,ORD123584,DS014,SKU0069,2025-08-15 16:16:13,Pick fail
SO123584_SKU0025,ORD123584,DS014,SKU0025,2025-08-15 16:16:13,Expired
SO123603_SKU0065,ORD123603,DS014,SKU0065,2025-08-15 11:10:08,Pick fail
SO123606_SKU0053,ORD123606,DS014,SKU0053,2025-08-15 10:24:28,Pick fail
SO123613_SKU0043,ORD123613,DS014,SKU0043,2025-08-15 18:13:58,Expired
SO123615_SKU0035,ORD123615,DS014,SKU0035,2025-08-15 17:39:00,Pick fail
SO123621_SKU0075,ORD123621,DS014,SKU0075,2025-08-15 15:52:03,Damaged
SO123628_SKU0065,ORD123628,DS014,SKU0065,2025-08-15 08:41:47,Zero on hand
SO123630_SKU0064,ORD123630,DS014,SKU0064,2025-08-15 10:31:34,Pick fail
SO123646_SKU0021,ORD123646,DS014,SKU0021,2025-08-15 11:38:46,Pick fail
SO123653_SKU0005,ORD123653,DS014,SKU0005,2025-08-15 13:48:50,Expired
SO123656_SKU0004,ORD123656,DS014,SKU0004,2025-08-15 13:40:07,Damaged
SO123662_SKU0057,ORD123662,DS015,SKU0057,2025-08-15 18:51:34,Expired
SO123667_SKU0033,ORD123667,DS015,SKU0033,2025-08-15 18:11:15,Pick fail
SO123680_SKU0075,ORD123680,DS015,SKU0075,2025-08-15 15:19:59,Expired
SO123681_SKU0067,ORD123681,DS015,SKU0067,2025-08-15 12:06:31,Expired
SO123685_SKU0054,ORD123685,DS015,SKU0054,2025-08-15 11:38:17,Zero on hand
SO123708_SKU0059,ORD123708,DS015,SKU0059,2025-08-15 22:00:01,Expired
SO123709_SKU0080,ORD123709,DS015,SKU0080,2025-08-15 11:42:19,Pick fail
SO123710_SKU0063,ORD123710,DS015,SKU0063,2025-08-15 14:20:39,Damaged
SO123711_SKU0078,ORD123711,DS015,SKU0078,2025-08-15 10:26:01,Damaged
SO123715_SKU0056,ORD123715,DS015,SKU0056,2025-08-15 21:27:38,Pick fail
SO123717_SKU0054,ORD123717,DS015,SKU0054,2025-08-15 17:44:52,Pick fail
SO123772_SKU0031,ORD123772,DS016,SKU0031,2025-08-15 10:41:19,Damaged
SO123780_SKU0005,ORD123780,DS016,SKU0005,2025-08-15 18:31:44,Expired
SO123781_SKU0042,ORD123781,DS016,SKU0042,2025-08-15 19:43:24,Pick fail
SO123782_SKU0065,ORD123782,DS016,SKU0065,2025-08-15 22:00:36,Pick fail
SO123787_SKU0012,ORD123787,DS016,SKU0012,2025-08-15 18:35:41,Damaged
SO123787_SKU0051,ORD123787,DS016,SKU0051,2025-08-15 18:35:41,Zero on hand
SO123800_SKU0052,ORD123800,DS016,SKU0052,2025-08-15 16:23:40,Pick fail
SO123804_SKU0079,ORD123804,DS016,SKU0079,2025-08-15 10:43:04,Damaged
SO123810_SKU0007,ORD123810,DS016,SKU0007,2025-08-15 20:17:01,Damaged
SO123811_SKU0021,ORD123811,DS016,SKU0021,2025-08-15 13:48:27,Damaged
SO123824_SKU0073,ORD123824,DS016,SKU0073,2025-08-15 13:09:41,Damaged
SO123833_SKU0053,ORD123833,DS016,SKU0053,2025-08-15 17:14:54,Zero on hand
SO123838_SKU0003,ORD123838,DS016,SKU0003,2025-08-15 13:47:43,Pick fail
SO123850_SKU0006,ORD123850,DS016,SKU0006,2025-08-15 11:59:02,Expired
SO123864_SKU0003,ORD123864,DS016,SKU0003,2025-08-15 15:58:29,Zero on hand
SO123875_SKU0015,ORD123875,DS016,SKU0015,2025-08-15 20:14:38,Damaged
SO123881_SKU0024,ORD123881,DS016,SKU0024,2025-08-15 19:01:19,Expired
SO123890_SKU0005,ORD123890,DS016,SKU0005,2025-08-15 11:29:32,Damaged
SO123905_SKU0006,ORD123905,DS017,SKU0006,2025-08-15 11:38:52,Expired
SO123907_SKU0013,ORD123907,DS017,SKU0013,2025-08-15 16:41:54,Zero on hand
SO123920_SKU0019,ORD123920,DS017,SKU0019,2025-08-15 18:50:08,Zero on hand
SO123920_SKU0002,ORD123920,DS017,SKU0002,2025-08-15 18:50:08,Damaged
SO123921_SKU0074,ORD123921,DS017,SKU0074,2025-08-15 19:06:16,Damaged
SO123930_SKU0044,ORD123930,DS017,SKU0044,2025-08-15 18:25:39,Damaged
SO123951_SKU0066,ORD123951,DS017,SKU0066,2025-08-15 19:04:39,Zero on hand
SO123955_SKU0002,ORD123955,DS017,SKU0002,2025-08-15 19:17:10,Damaged
SO123964_SKU0049,ORD123964,DS017,SKU0049,2025-08-15 13:02:55,Damaged
SO123967_SKU0067,ORD123967,DS017,SKU0067,2025-08-15 19:13:47,Damaged
SO123981_SKU0009,ORD123981,DS017,SKU0009,2025-08-15 20:52:55,Expired
SO123987_SKU0060,ORD123987,DS017,SKU0060,2025-08-15 17:53:33,Damaged
SO123990_SKU0001,ORD123990,DS017,SKU0001,2025-08-15 13:21:41,Pick fail
SO123999_SKU0050,ORD123999,DS017,SKU0050,2025-08-15 16:34:29,Expired
SO124004_SKU0008,ORD124004,DS017,SKU0008,2025-08-15 10:31:08,Pick fail
SO124018_SKU0079,ORD124018,DS017,SKU0079,2025-08-15 13:31:11,Zero on hand
SO124019_SKU0027,ORD124019,DS017,SKU0027,2025-08-15 23:17:09,Pick fail
SO124022_SKU0066,ORD124022,DS017,SKU0066,2025-08-15 10:36:57,Expired
SO124058_SKU0078,ORD124058,DS001,SKU0078,2025-08-16 20:38:10,Damaged
SO124063_SKU0042,ORD124063,DS001,SKU0042,2025-08-16 18:22:11,Expired
SO124070_SKU0035,ORD124070,DS001,SKU0035,2025-08-16 10:39:09,Damaged
SO124072_SKU0006,ORD124072,DS001,SKU0006,2025-08-16 08:47:38,Expired
SO124074_SKU0061,ORD124074,DS001,SKU0061,2025-08-16 16:46:52,Zero on hand
SO124079_SKU0026,ORD124079,DS001,SKU0026,2025-08-16 16:52:52,Zero on hand
SO124080_SKU0069,ORD124080,DS001,SKU0069,2025-08-16 19:41:39,Expired
SO124107_SKU0007,ORD124107,DS001,SKU0007,2025-08-16 20:24:16,Damaged
SO124119_SKU0046,ORD124119,DS001,SKU0046,2025-08-16 22:49:51,Pick fail
SO124122_SKU0021,ORD124122,DS001,SKU0021,2025-08-16 16:02:01,Damaged
SO124124_SKU0029,ORD124124,DS001,SKU0029,2025-08-16 13:44:44,Pick fail
SO124137_SKU0054,ORD124137,DS001,SKU0054,2025-08-16 08:23:58,Pick fail
SO124145_SKU0011,ORD124145,DS001,SKU0011,2025-08-16 18:55:04,Expired
SO124149_SKU0052,ORD124149,DS001,SKU0052,2025-08-16 19:36:04,Expired
SO124152_SKU0050,ORD124152,DS001,SKU0050,2025-08-16 20:02:17,Expired
SO124153_SKU0009,ORD124153,DS001,SKU0009,2025-08-16 21:17:59,Zero on hand
SO124165_SKU0030,ORD124165,DS002,SKU0030,2025-08-16 15:50:42,Expired
SO124172_SKU0063,ORD124172,DS002,SKU0063,2025-08-16 15:20:25,Zero on hand
SO124177_SKU0056,ORD124177,DS002,SKU0056,2025-08-16 19:37:24,Damaged
SO124193_SKU0059,ORD124193,DS002,SKU0059,2025-08-16 11:14:16,Pick fail
SO124202_SKU0015,ORD124202,DS002,SKU0015,2025-08-16 22:42:04,Zero on hand
SO124216_SKU0042,ORD124216,DS002,SKU0042,2025-08-16 14:25:57,Pick fail
SO124218_SKU0067,ORD124218,DS002,SKU0067,2025-08-16 08:33:23,Zero on hand
SO124223_SKU0034,ORD124223,DS002,SKU0034,2025-08-16 22:01:05,Pick fail
SO124224_SKU0036,ORD124224,DS002,SKU0036,2025-08-16 20:55:55,Pick fail
SO124237_SKU0055,ORD124237,DS002,SKU0055,2025-08-16 13:38:38,Zero on hand
SO124238_SKU0007,ORD124238,DS002,SKU0007,2025-08-16 09:18:42,Damaged
SO124265_SKU0027,ORD124265,DS003,SKU0027,2025-08-16 14:02:12,Zero on hand
SO124270_SKU0066,ORD124270,DS003,SKU0066,2025-08-16 12:24:57,Zero on hand
SO124276_SKU0070,ORD124276,DS003,SKU0070,2025-08-16 17:29:52,Zero on hand
SO124297_SKU0006,ORD124297,DS003,SKU0006,2025-08-16 15:21:02,Pick fail
SO124305_SKU0069,ORD124305,DS003,SKU0069,2025-08-16 23:58:40,Pick fail
SO124307_SKU0068,ORD124307,DS003,SKU0068,2025-08-16 19:38:02,Damaged
SO124315_SKU0077,ORD124315,DS003,SKU0077,2025-08-16 19:58:49,Pick fail
SO124326_SKU0053,ORD124326,DS003,SKU0053,2025-08-16 22:32:43,Damaged
SO124329_SKU0060,ORD124329,DS003,SKU0060,2025-08-16 23:10:49,Pick fail
SO124331_SKU0035,ORD124331,DS004,SKU0035,2025-08-16 16:58:01,Pick fail
SO124342_SKU0044,ORD124342,DS004,SKU0044,2025-08-16 19:51:36,Expired
SO124346_SKU0008,ORD124346,DS004,SKU0008,2025-08-16 18:48:27,Damaged
SO124380_SKU0052,ORD124380,DS004,SKU0052,2025-08-16 22:01:42,Damaged
SO124407_SKU0044,ORD124407,DS004,SKU0044,2025-08-16 13:39:35,Expired
SO124408_SKU0004,ORD124408,DS004,SKU0004,2025-08-16 18:03:34,Pick fail
SO124419_SKU0046,ORD124419,DS004,SKU0046,2025-08-16 18:16:24,Damaged
SO124422_SKU0066,ORD124422,DS004,SKU0066,2025-08-16 09:19:55,Zero on hand
SO124423_SKU0068,ORD124423,DS004,SKU0068,2025-08-16 19:20:03,Zero on hand
SO124426_SKU0051,ORD124426,DS004,SKU0051,2025-08-16 10:59:41,Zero on hand
SO124426_SKU0047,ORD124426,DS004,SKU0047,2025-08-16 10:59:41,Damaged
SO124429_SKU0005,ORD124429,DS004,SKU0005,2025-08-16 15:46:52,Pick fail
SO124433_SKU0025,ORD124433,DS005,SKU0025,2025-08-16 20:07:30,Damaged
SO124434_SKU0049,ORD124434,DS005,SKU0049,2025-08-16 14:04:48,Zero on hand
SO124446_SKU0069,ORD124446,DS005,SKU0069,2025-08-16 21:36:16,Pick fail
SO124449_SKU0040,ORD124449,DS005,SKU0040,2025-08-16 10:52:25,Zero on hand
SO124451_SKU0077,ORD124451,DS005,SKU0077,2025-08-16 18:32:22,Pick fail
SO124451_SKU0004,ORD124451,DS005,SKU0004,2025-08-16 18:32:22,Pick fail
SO124452_SKU0015,ORD124452,DS005,SKU0015,2025-08-16 16:20:29,Zero on hand
SO124457_SKU0002,ORD124457,DS005,SKU0002,2025-08-16 15:18:34,Damaged
SO124461_SKU0066,ORD124461,DS005,SKU0066,2025-08-16 17:06:21,Damaged
SO124465_SKU0025,ORD124465,DS005,SKU0025,2025-08-16 20:09:42,Expired
SO124472_SKU0024,ORD124472,DS005,SKU0024,2025-08-16 17:29:48,Damaged
SO124474_SKU0014,ORD124474,DS005,SKU0014,2025-08-16 16:40:27,Zero on hand
SO124480_SKU0062,ORD124480,DS005,SKU0062,2025-08-16 20:15:17,Pick fail
SO124481_SKU0004,ORD124481,DS005,SKU0004,2025-08-16 21:03:32,Expired
SO124484_SKU0007,ORD124484,DS005,SKU0007,2025-08-16 08:55:54,Expired
SO124490_SKU0017,ORD124490,DS005,SKU0017,2025-08-16 13:48:38,Damaged
SO124491_SKU0055,ORD124491,DS005,SKU0055,2025-08-16 17:07:06,Expired
SO124496_SKU0033,ORD124496,DS005,SKU0033,2025-08-16 19:38:20,Damaged
SO124501_SKU0028,ORD124501,DS005,SKU0028,2025-08-16 19:57:06,Pick fail
SO124504_SKU0001,ORD124504,DS005,SKU0001,2025-08-16 18:11:04,Pick fail
SO124508_SKU0067,ORD124508,DS005,SKU0067,2025-08-16 08:03:05,Damaged
SO124509_SKU0028,ORD124509,DS005,SKU0028,2025-08-16 19:53:33,Damaged
SO124530_SKU0029,ORD124530,DS005,SKU0029,2025-08-16 10:14:39,Pick fail
SO124539_SKU0015,ORD124539,DS005,SKU0015,2025-08-16 12:36:11,Expired
SO124568_SKU0076,ORD124568,DS005,SKU0076,2025-08-16 20:24:19,Expired
SO124569_SKU0017,ORD124569,DS005,SKU0017,2025-08-16 15:28:05,Expired
SO124581_SKU0063,ORD124581,DS005,SKU0063,2025-08-16 18:07:28,Expired
SO124591_SKU0062,ORD124591,DS005,SKU0062,2025-08-16 18:54:09,Damaged
SO124598_SKU0024,ORD124598,DS005,SKU0024,2025-08-16 18:48:30,Pick fail
SO124599_SKU0036,ORD124599,DS005,SKU0036,2025-08-16 13:51:13,Damaged
SO124604_SKU0078,ORD124604,DS006,SKU0078,2025-08-16 11:25:27,Damaged
SO124610_SKU0005,ORD124610,DS006,SKU0005,2025-08-16 13:37:45,Expired
SO124617_SKU0051,ORD124617,DS006,SKU0051,2025-08-16 19:28:30,Zero on hand
SO124640_SKU0062,ORD124640,DS006,SKU0062,2025-08-16 14:18:29,Zero on hand
SO124641_SKU0049,ORD124641,DS006,SKU0049,2025-08-16 15:17:56,Zero on hand
SO124654_SKU0065,ORD124654,DS006,SKU0065,2025-08-16 19:39:36,Expired
SO124659_SKU0063,ORD124659,DS006,SKU0063,2025-08-16 11:59:49,Expired
SO124660_SKU0007,ORD124660,DS006,SKU0007,2025-08-16 20:06:59,Pick fail
SO124684_SKU0014,ORD124684,DS006,SKU0014,2025-08-16 20:58:26,Damaged
SO124689_SKU0019,ORD124689,DS006,SKU0019,2025-08-16 13:12:27,Damaged
SO124696_SKU0053,ORD124696,DS006,SKU0053,2025-08-16 20:45:47,Pick fail
SO124700_SKU0057,ORD124700,DS007,SKU0057,2025-08-16 17:28:42,Pick fail
SO124703_SKU0001,ORD124703,DS007,SKU0001,2025-08-16 12:03:55,Damaged
SO124706_SKU0005,ORD124706,DS007,SKU0005,2025-08-16 09:13:07,Expired
SO124710_SKU0057,ORD124710,DS007,SKU0057,2025-08-16 14:07:01,Damaged
SO124712_SKU0002,ORD124712,DS007,SKU0002,2025-08-16 19:51:06,Pick fail
SO124724_SKU0017,ORD124724,DS007,SKU0017,2025-08-16 18:49:59,Zero on hand
SO124725_SKU0053,ORD124725,DS007,SKU0053,2025-08-16 17:37:59,Pick fail
SO124725_SKU0040,ORD124725,DS007,SKU0040,2025-08-16 17:37:59,Pick fail
SO124742_SKU0060,ORD124742,DS007,SKU0060,2025-08-16 19:51:10,Pick fail
SO124749_SKU0014,ORD124749,DS007,SKU0014,2025-08-16 16:49:53,Expired
SO124749_SKU0038,ORD124749,DS007,SKU0038,2025-08-16 16:49:53,Damaged
SO124752_SKU0014,ORD124752,DS007,SKU0014,2025-08-16 20:43:18,Expired
SO124756_SKU0018,ORD124756,DS007,SKU0018,2025-08-16 11:04:06,Zero on hand
SO124760_SKU0047,ORD124760,DS007,SKU0047,2025-08-16 15:55:06,Pick fail
SO124764_SKU0057,ORD124764,DS007,SKU0057,2025-08-16 18:44:10,Expired
SO124772_SKU0062,ORD124772,DS007,SKU0062,2025-08-16 11:46:30,Damaged
SO124774_SKU0039,ORD124774,DS007,SKU0039,2025-08-16 10:35:06,Zero on hand
SO124775_SKU0012,ORD124775,DS007,SKU0012,2025-08-16 22:55:07,Zero on hand
SO124781_SKU0026,ORD124781,DS007,SKU0026,2025-08-16 18:47:49,Damaged
SO124793_SKU0046,ORD124793,DS007,SKU0046,2025-08-16 19:20:58,Expired
SO124795_SKU0005,ORD124795,DS007,SKU0005,2025-08-16 16:28:11,Pick fail
SO124807_SKU0035,ORD124807,DS008,SKU0035,2025-08-16 16:03:35,Zero on hand
SO124808_SKU0052,ORD124808,DS008,SKU0052,2025-08-16 11:34:16,Pick fail
SO124808_SKU0009,ORD124808,DS008,SKU0009,2025-08-16 11:34:16,Expired
SO124811_SKU0036,ORD124811,DS008,SKU0036,2025-08-16 17:36:11,Expired
SO124815_SKU0069,ORD124815,DS008,SKU0069,2025-08-16 18:00:54,Zero on hand
SO124833_SKU0033,ORD124833,DS008,SKU0033,2025-08-16 13:58:11,Zero on hand
SO124835_SKU0023,ORD124835,DS008,SKU0023,2025-08-16 10:36:00,Pick fail
SO124839_SKU0058,ORD124839,DS008,SKU0058,2025-08-16 15:05:11,Expired
SO124840_SKU0018,ORD124840,DS008,SKU0018,2025-08-16 17:08:28,Expired
SO124851_SKU0034,ORD124851,DS008,SKU0034,2025-08-16 20:01:52,Damaged
SO124859_SKU0052,ORD124859,DS008,SKU0052,2025-08-16 12:57:19,Pick fail
SO124861_SKU0008,ORD124861,DS008,SKU0008,2025-08-16 09:39:29,Pick fail
SO124862_SKU0018,ORD124862,DS008,SKU0018,2025-08-16 13:24:56,Pick fail
SO124874_SKU0048,ORD124874,DS008,SKU0048,2025-08-16 18:32:43,Pick fail
SO124874_SKU0071,ORD124874,DS008,SKU0071,2025-08-16 18:32:43,Pick fail
SO124885_SKU0069,ORD124885,DS008,SKU0069,2025-08-16 19:32:34,Zero on hand
SO124887_SKU0074,ORD124887,DS008,SKU0074,2025-08-16 20:10:11,Pick fail
SO124889_SKU0044,ORD124889,DS008,SKU0044,2025-08-16 18:36:43,Pick fail
SO124896_SKU0008,ORD124896,DS008,SKU0008,2025-08-16 20:41:01,Pick fail
